"","time","gFx","gFy","gFz","ax","ay","az","wx","wy","wz","gN","gNm","gNsd","switch","dt","pid"
"1",0.029409,0,0,0,0.3202,-0.0687,0.4563,0,0,0,0.8,0.272677345,0.190343574715513,0,0,1
"2",0.111908,0.069,0.3069,0.9308,0.1093,-0.0113,-0.3746,-0.1795,0.0259,-0.0298,0.16533725,0.216306081,0.141324867337558,0,0.082499,1
"3",0.13194,0.069,0.3069,0.9308,-0.0789,-0.011,-0.4334,-0.1795,0.0259,-0.0298,0.16533725,0.261604738,0.188047045126991,0,0.020032,1
"4",0.154753,0.069,0.3069,0.9308,-0.0396,-0.1638,-0.5258,-0.1795,0.0259,-0.0298,0.16533725,0.306903395,0.214920298298382,0,0.022813,1
"5",0.169886,0.0068,0.3191,0.9343,-0.0396,-0.1638,-0.5258,-0.1795,0.0259,-0.0298,0.17478754,0.352202052,0.229041150117172,0,0.015133,1
"6",0.170593,0.0068,0.3191,0.9343,-0.0396,-0.1638,-0.5258,-0.4036,0.1498,0.0814,0.17478754,0.39655568,0.233764144953031,0,0.000706999999999985,1
"7",0.172658,0.0068,0.3191,0.9343,-0.6523,0.3457,-0.2307,-0.4036,0.1498,0.0814,0.17478754,0.381236716,0.254050870118944,0,0.00206500000000001,1
"8",0.191497,0.0068,0.3191,0.9343,-0.3412,0.2883,0.0628,-0.4036,0.1498,0.0814,0.17478754,0.365917752,0.271875933836701,0,0.018839,1
"9",0.21159,0.0068,0.3191,0.9343,-0.2537,0.6479,0.9986,-0.4036,0.1498,0.0814,0.17478754,0.350598788,0.287697257268432,0,0.020093,1
"10",0.2309,0.0068,0.3191,0.9343,0.1031,0.2075,1.7474,-0.4036,0.1498,0.0814,0.17478754,0.335279824,0.301830101097942,0,0.01931,1
"11",0.233017,0.0734,0.2805,1.1551,0.1031,0.2075,1.7474,-0.4036,0.1498,0.0814,0.61832382,0.31996086,0.314502174343237,0,0.00211700000000001,1
"12",0.233458,0.0734,0.2805,1.1551,0.1031,0.2075,1.7474,0.2976,0.3676,0.1446,0.61832382,0.262550896,0.306277974710024,0,0.000440999999999997,1
"13",0.250896,0.0734,0.2805,1.1551,0.3688,0.089,1.6817,0.2976,0.3676,0.1446,0.61832382,0.205140932,0.285265747824197,0,0.017438,1
"14",0.430975,-0.0493,0.3263,0.7438,-1.0874,-0.2044,-1.9497,-0.5487,-0.9143,-0.3528,0.13785938,0.305792609,0.22893620948439,0,0.180079,1
"15",0.44944,-0.0493,0.3263,0.7438,-1.4711,-0.2938,-1.4383,-0.5487,-0.9143,-0.3528,0.13785938,0.382403803,0.287253187304224,0,0.018465,1
"16",0.469457,-0.0493,0.3263,0.7438,-1.3479,-0.6248,-0.6332,-0.5487,-0.9143,-0.3528,0.13785938,0.459014997,0.315553744683851,0,0.020017,1
"17",0.48926,-0.0493,0.3263,0.7438,-0.1767,-0.773,0.5031,-0.5487,-0.9143,-0.3528,0.13785938,0.535626191,0.321855720029606,0,0.019803,1
"18",0.494961,0.1517,0.232,1.0216,-0.1767,-0.773,0.5031,-0.5487,-0.9143,-0.3528,0.32050345,0.612237385,0.307514568454505,0,0.00570100000000001,1
"19",0.495558,0.1517,0.232,1.0216,-0.1767,-0.773,0.5031,-1.2163,0.1177,0.298,0.32050345,0.61697395,0.302851211673526,0,0.000597000000000014,1
"20",0.509163,0.1517,0.232,1.0216,0.6969,-0.647,1.4515,-1.2163,0.1177,0.298,0.32050345,0.621710515,0.298031285858155,0,0.013605,1
"21",0.528969,0.1517,0.232,1.0216,0.7853,-0.5871,3.2161,-1.2163,0.1177,0.298,0.32050345,0.62644708,0.293047065547818,0,0.019806,1
"22",0.548937,0.1517,0.232,1.0216,-0.1408,-0.3495,3.3851,-1.2163,0.1177,0.298,0.32050345,0.631183645,0.287890017610699,0,0.019968,1
"23",0.560466,0.0446,0.223,1.2854,-0.1408,-0.3495,3.3851,-1.2163,0.1177,0.298,0.90397132,0.63592021,0.282550678978779,0,0.011529,1
"24",0.561368,0.0446,0.223,1.2854,-0.1408,-0.3495,3.3851,-0.2761,0.2541,0.144,0.90397132,0.582309988,0.276841995989977,0,0.000901999999999958,1
"25",0.568176,0.0446,0.223,1.2854,-0.4054,-0.0017,2.9479,-0.2761,0.2541,0.144,0.90397132,0.496030365,0.299015541880103,0,0.00680800000000004,1
"26",0.588282,0.0446,0.223,1.2854,0.2052,0.1808,2.2549,-0.2761,0.2541,0.144,0.90397132,0.409750742,0.292637130922592,0,0.020106,1
"27",0.608306,0.0446,0.223,1.2854,0.3846,0.5265,1.2552,-0.2761,0.2541,0.144,0.90397132,0.323471119,0.255577931500312,0,0.020024,1
"28",0.626536,0.1153,0.2501,1.045,0.3846,0.5265,1.2552,-0.2761,0.2541,0.144,0.3678691,0.237191496,0.168704061338096,0,0.01823,1
"29",0.627466,0.1153,0.2501,1.045,0.3846,0.5265,1.2552,0.3025,-0.052,0.0393,0.3678691,0.204522095,0.172182861588971,0,0.000929999999999986,1
"30",0.766912,0.1536,0.3034,0.7735,0.6481,0.4472,-1.8176,-0.2207,-0.0372,-0.1169,0.0860532300000001,0.219640479,0.118857791487847,0,0.139446,1
"31",0.787291,0.1536,0.3034,0.7735,1.4745,0.6341,-1.4698,-0.2207,-0.0372,-0.1169,0.0860532300000001,0.25956327,0.134959124118358,0,0.0203789999999999,1
"32",0.809244,0.1536,0.3034,0.7735,1.3965,0.6594,-1.1772,-0.2207,-0.0372,-0.1169,0.0860532300000001,0.299486061,0.136963181220108,0,0.021953,1
"33",0.824849,0.1777,0.3241,0.9516,1.3965,0.6594,-1.1772,-0.2207,-0.0372,-0.1169,0.24216066,0.339408852,0.125546876021594,0,0.0156050000000001,1
"34",0.825816,0.1777,0.3241,0.9516,1.3965,0.6594,-1.1772,0.1094,-1.1214,-0.3018,0.24216066,0.3637209,0.128135743772236,0,0.00096699999999994,1
"35",0.827278,0.1777,0.3241,0.9516,0.4823,0.6707,-0.0852,0.1094,-1.1214,-0.3018,0.24216066,0.402936653,0.145615997313136,0,0.00146199999999996,1
"36",0.846364,0.1777,0.3241,0.9516,0.717,0.6245,-0.7477,0.1094,-1.1214,-0.3018,0.24216066,0.442152406,0.150239035823757,0,0.019086,1
"37",0.871579,0.1777,0.3241,0.9516,0.4132,0.2176,-1.2286,0.1094,-1.1214,-0.3018,0.24216066,0.481368159,0.143255074839682,0,0.025215,1
"38",0.886192,0.1777,0.3241,0.9516,0.0357,-0.6442,-2.7156,0.1094,-1.1214,-0.3018,0.24216066,0.520583912,0.122697858252339,0,0.014613,1
"39",0.965549,0.1646,0.1489,0.3412,-1.7213,-2.7236,-4.5859,1.6059,-4.0028,1.4351,0.63431819,0.546488151,0.105857125500762,0,0.079357,1
"40",0.986033,0.1646,0.1489,0.3412,-1.5733,-3.6093,-3.7491,1.6059,-4.0028,1.4351,0.63431819,0.522577646,0.110707055823674,0,0.0204840000000001,1
"41",1.013105,0.1646,0.1489,0.3412,-2.0934,-4.1884,-2.8625,1.6059,-4.0028,1.4351,0.63431819,0.491298439,0.119469358651934,0,0.0270719999999999,1
"42",1.019443,0.2954,-0.0714,0.337,-2.0934,-4.1884,-2.8625,1.6059,-4.0028,1.4351,0.59407188,0.460019232,0.118809114936236,0,0.00633800000000018,1
"43",1.020343,0.2954,-0.0714,0.337,-2.0934,-4.1884,-2.8625,2.4391,-5.6582,2.108,0.59407188,0.432764656,0.11586513358864,0,0.000899999999999901,1
"44",1.026215,0.2954,-0.0714,0.337,-3.9681,-4.8782,-2.6937,2.4391,-5.6582,2.108,0.59407188,0.40551008,0.105276585389292,0,0.0058720000000001,1
"45",44.140397,0.166,-0.0133,1.0805,-0.8176,-5.4621,-4.7933,2.4391,-5.6582,2.108,0.39521314,0.29798506,0.113004770735961,1,43.114182,0
"46",44.152222,0.166,-0.0133,1.0805,-0.8176,-5.4621,-4.7933,2.4391,-5.6582,2.108,0.39521314,0.267792775,0.123945154748845,0,0.0118250000000018,2
"47",44.153021,0.166,-0.0133,1.0805,0.0314,0.0558,1.6743,2.4391,-5.6582,2.108,0.39521314,0.23760049,0.126210159650335,0,0.00079900000000066,2
"48",44.16006,-0.0254,0.07,1.0564,0.0314,0.0558,1.6743,2.4391,-5.6582,2.108,0.32152612,0.207408205,0.120290844409831,0,0.00703899999999891,2
"49",44.304549,0.0166,0.1339,0.8686,-0.0394,0.6435,-1.308,0.0755,0.1445,0.0209,0.02732927,0.201981429,0.149835705032242,0,0.144489,2
"50",44.324635,0.0166,0.1339,0.8686,-0.0311,0.6268,-0.7459,0.0755,0.1445,0.0209,0.02732927,0.242892391,0.15267485523168,0,0.0200859999999992,2
"51",44.342959,0.0166,0.1339,0.8686,0.3368,0.6019,-0.1435,0.0755,0.1445,0.0209,0.02732927,0.283803353,0.143000475058408,0,0.0183239999999998,2
"52",44.35902,0.0591,0.1307,0.9962,0.3368,0.6019,-0.1435,0.0755,0.1445,0.0209,0.21298974,0.324714315,0.117768042538102,0,0.0160610000000005,2
"53",44.361412,0.0591,0.1307,0.9962,0.3368,0.6019,-0.1435,-0.1077,0.1272,0.0611,0.21298974,0.34705923,0.115388644889894,0,0.00239200000000039,2
"54",44.36316,0.0591,0.1307,0.9962,0.5045,0.3787,-0.0199,-0.1077,0.1272,0.0611,0.21298974,0.347119317,0.115311203366803,0,0.00174799999999919,2
"55",44.384043,0.0591,0.1307,0.9962,0.0908,0.5007,-0.2001,-0.1077,0.1272,0.0611,0.21298974,0.347179404,0.115233674987209,0,0.0208829999999978,2
"56",44.402609,0.0591,0.1307,0.9962,-0.1294,0.2206,0.4478,-0.1077,0.1272,0.0611,0.21298974,0.347239491,0.115156059575684,0,0.0185659999999999,2
"57",44.422708,-0.01,0.1192,1.1055,-0.1294,0.2206,0.4478,-0.1077,0.1272,0.0611,0.43643889,0.347299578,0.115078356956129,0,0.0200990000000019,2
"58",44.42402,-0.01,0.1192,1.1055,-0.1294,0.2206,0.4478,0.0372,-0.1424,0.0339,0.43643889,0.32501475,0.117451356241825,0,0.00131199999999865,2
"59",44.424711,-0.01,0.1192,1.1055,-0.1965,0.1125,0.9709,0.0372,-0.1424,0.0339,0.43643889,0.314445778,0.110882271227953,0,0.000691000000003328,2
"60",44.442029,-0.01,0.1192,1.1055,-0.3145,0.0268,0.9338,0.0372,-0.1424,0.0339,0.43643889,0.303876806,0.102697155742243,0,0.0173179999999959,2
"61",44.601297,0.0692,0.1802,1.0457,0.2969,0.3854,0.156,0.3517,-0.1825,0.147,0.33074917,0.203029951,0.104468057394209,0,0.159268000000004,2
"62",46.550397,0.04,0.235,0.9304,-0.2641,-0.0592,-0.5085,-0.2339,0.0882,-0.0262,0.12246916,0.200943912,0.158483244774013,1,1.94909999999999,0
"63",46.567306,0.04,0.235,0.9304,-0.3869,-0.0073,-0.5908,-0.2339,0.0882,-0.0262,0.12246916,0.226980422,0.165394902289842,0,0.0169090000000054,3
"64",46.584573,0.0329,0.2242,0.8983,-0.3869,-0.0073,-0.5908,-0.2339,0.0882,-0.0262,0.0582909399999999,0.229392268,0.163870372906453,0,0.0172669999999968,3
"65",46.58628,0.0329,0.2242,0.8983,-0.3869,-0.0073,-0.5908,-0.3678,0.1372,0.0139,0.0582909399999999,0.238221936,0.155807148233405,0,0.00170700000000323,3
"66",46.591913,0.0329,0.2242,0.8983,-0.2116,0.0453,-0.744,-0.3678,0.1372,0.0139,0.0582909399999999,0.247051604,0.146713954930815,0,0.005632999999996,3
"67",76.11233,0.0329,0.2242,0.8983,-0.0593,0.071,-0.9069,-0.3678,0.1372,0.0139,0.0582909399999999,0.255881272,0.136384935051289,1,29.520417,0
"68",76.113714,0.0061,0.4016,1.0107,-0.0593,0.071,-0.9069,-0.3678,0.1372,0.0139,0.38283426,0.26471094,0.12451291199364,0,0.00138400000000161,4
"69",76.114342,0.0061,0.4016,1.0107,-0.0593,0.071,-0.9069,0.0592,0.3307,0.108,0.38283426,0.241217208,0.121885203146022,0,0.000627999999991857,4
"70",76.115923,0.0061,0.4016,1.0107,0.0023,0.2287,0.5915,0.0592,0.3307,0.108,0.38283426,0.217723476,0.113938459648213,0,0.00158100000000161,4
"71",76.362969,-0.0203,0.3894,0.9881,-0.3364,0.0387,0.7647,0.022,0.0258,-0.1164,0.32838606,0.3692238,0.117575466413637,0,0.247046000000012,4
"72",76.381696,-0.0203,0.3894,0.9881,-1.0885,0.14,0.2188,0.022,0.0258,-0.1164,0.32838606,0.343353522,0.151209935739483,0,0.0187269999999984,4
"73",76.401691,-0.0203,0.3894,0.9881,-0.4158,-0.095,0.5455,0.022,0.0258,-0.1164,0.32838606,0.317483244,0.174406506503466,0,0.0199949999999944,4
"74",76.419318,0.0423,0.4076,1.0352,-0.4158,-0.095,0.5455,0.022,0.0258,-0.1164,0.43956609,0.291612966,0.19100666175712,0,0.0176270000000045,4
"75",76.421765,0.0423,0.4076,1.0352,-0.4158,-0.095,0.5455,0.7634,0.2677,0.3221,0.43956609,0.254624685,0.194945357823884,0,0.00244699999998943,4
"76",76.423589,0.0423,0.4076,1.0352,0.5718,0.01,1.1795,0.7634,0.2677,0.3221,0.43956609,0.227567826,0.184944793015505,0,0.00182400000001337,4
"77",76.444179,0.0423,0.4076,1.0352,0.5943,-0.2474,-0.1777,0.7634,0.2677,0.3221,0.43956609,0.200510967,0.169642654204918,0,0.0205899999999986,4
"78",76.682425,0.0025,0.465,0.9134,0.1582,0.4948,0.0854,-0.6319,0.8219,0.1837,0.25053081,0.300701248,0.114319132938992,0,0.23824599999999,4
"79",76.69862,0.0025,0.465,0.9134,0.059,0.5765,-0.2032,-0.6319,0.8219,0.1837,0.25053081,0.280074586,0.140082546068487,0,0.0161950000000104,4
"80",76.72064,0.0025,0.465,0.9134,0.4051,0.4189,-0.3034,-0.6319,0.8219,0.1837,0.25053081,0.259447924,0.15884555522267,0,0.0220199999999977,4
"81",76.739051,0.0025,0.465,0.9134,-1.1608,0.68,0.0088,-0.6319,0.8219,0.1837,0.25053081,0.238821262,0.172902389395949,0,0.0184110000000004,4
"82",76.744891,-0.0609,0.4068,1.0114,-1.1608,0.68,0.0088,-0.6319,0.8219,0.1837,0.39212501,0.2181946,0.183338749988976,0,0.00583999999999207,4
"83",76.746118,-0.0609,0.4068,1.0114,-1.1608,0.68,0.0088,-1.1025,1.2055,0.2567,0.39212501,0.241013148,0.218264980488071,0,0.00122700000000009,4
"84",76.758408,-0.0609,0.4068,1.0114,0.5588,0.2902,1.4327,-1.1025,1.2055,0.2567,0.39212501,0.263831696,0.245985824535118,0,0.0122900000000072,4
"85",76.778831,-0.0609,0.4068,1.0114,0.5811,0.0305,1.1287,-1.1025,1.2055,0.2567,0.39212501,0.286650244,0.268740338880883,0,0.0204229999999939,4
"86",76.797886,-0.0609,0.4068,1.0114,0.7884,-0.4714,-1.1374,-1.1025,1.2055,0.2567,0.39212501,0.309468792,0.287709286114,0,0.0190550000000087,4
"87",76.809917,0.0346,0.2373,0.8356,0.7884,-0.4714,-1.1374,-1.1025,1.2055,0.2567,0.04426419,0.33228734,0.303603057618775,0,0.0120309999999932,4
"88",76.811628,0.0346,0.2373,0.8356,0.7884,-0.4714,-1.1374,-1.5651,0.8634,-0.3815,0.04426419,0.38989197,0.29746903020592,0,0.00171100000000024,4
"89",76.820034,0.0346,0.2373,0.8356,1.0684,-0.5336,-0.5049,-1.5651,0.8634,-0.3815,0.04426419,0.418838788,0.273192356129042,0,0.00840600000000791,4
"90",76.838936,0.0346,0.2373,0.8356,-0.1752,0.1395,0.481,-1.5651,0.8634,-0.3815,0.04426419,0.447785606,0.242730843441572,0,0.0189019999999971,4
"91",76.857833,0.0346,0.2373,0.8356,-0.477,-0.0323,0.9024,-1.5651,0.8634,-0.3815,0.04426419,0.476732424,0.20332343854856,0,0.0188969999999955,4
"92",76.875856,-0.1546,0.1807,1.1678,-0.477,-0.0323,0.9024,-1.5651,0.8634,-0.3815,0.62031049,0.505679242,0.147988304819657,0,0.0180229999999995,4
"93",76.878661,-0.1546,0.1807,1.1678,-0.477,-0.0323,0.9024,-0.7694,0.0101,-0.9887,0.62031049,0.47702143,0.151039931128175,0,0.00280499999999506,4
"94",76.879956,-0.1546,0.1807,1.1678,0.0123,-0.1567,1.7708,-0.7694,0.0101,-0.9887,0.62031049,0.418083939,0.196932616664692,0,0.00129500000001315,4
"95",76.897461,-0.1546,0.1807,1.1678,0.3318,-0.0492,2.6546,-0.7694,0.0101,-0.9887,0.62031049,0.359146448,0.216870185198148,0,0.0175049999999999,4
"96",76.918453,-0.1546,0.1807,1.1678,0.2205,-0.3137,1.8904,-0.7694,0.0101,-0.9887,0.62031049,0.300208957,0.218091095553287,0,0.0209919999999926,4
"97",76.937797,-0.1546,0.1807,1.1678,-0.0591,-0.309,0.8006,-0.7694,0.0101,-0.9887,0.62031049,0.241271466,0.200936810220687,0,0.0193440000000038,4
"98",77.41594,-0.047,0.3043,0.9519,-0.1481,-0.0173,0.0588,-0.1555,0.049,0.0744,0.2009211,0.222791199,0.105638467205677,0,0.478143000000003,4
"99",77.434295,-0.047,0.3043,0.9519,0.0496,-0.1974,0.9236,-0.1555,0.049,0.0744,0.2009211,0.207170451,0.119827940079617,0,0.0183549999999997,4
"100",0.036778,0.087,0.3055,0.9758,0.3202,-0.0687,0.4563,0,0,0,0.25308489,0.20921107,0.0462470669507496,0,0,0
"101",0.037436,0.087,0.3055,0.9758,0.3202,-0.0687,0.4563,-0.1328,0.0154,-0.076,0.25308489,0.201381335,0.0445921525837728,0,0,0
"102",0.05236,0.087,0.3055,0.9758,0.0053,0.0209,0.0659,-0.1328,0.0154,-0.076,0.25308489,0.1935516,0.0412540442187888,0,0,0
"103",0.072039,0.087,0.3055,0.9758,-0.1142,-0.0425,-0.2434,-0.1328,0.0154,-0.076,0.25308489,0.185721865,0.0357645002565537,0,0,0
"104",0.09191,0.087,0.3055,0.9758,-0.0613,0.0225,-0.3076,-0.1328,0.0154,-0.076,0.25308489,0.17789213,0.0268341203440736,0,0,0
"105",0.101932,0.069,0.3069,0.9308,-0.0613,0.0225,-0.3076,-0.1328,0.0154,-0.076,0.16533725,0.170062395,0.00498074015818548,0,0,0
"106",0.10239,0.069,0.3069,0.9308,-0.0613,0.0225,-0.3076,-0.1795,0.0259,-0.0298,0.16533725,0.171007424,0.00488010877157744,0,0,0
"107",0.270945,0.0734,0.2805,1.1551,0.1662,0.0186,0.6019,0.2976,0.3676,0.1446,0.61832382,0.147730968,0.248239128531942,0,0,0
"108",0.290877,0.0734,0.2805,1.1551,0.0795,-0.145,-0.5667,0.2976,0.3676,0.1446,0.61832382,0.090321004,0.185861647335518,0,0,0
"109",0.298581,0.0414,0.3085,0.8513,0.0795,-0.145,-0.5667,0.2976,0.3676,0.1446,0.0215978999999998,0.0329110399999999,0.0119250966294525,0,0,0
"110",0.29925,0.0414,0.3085,0.8513,0.0795,-0.145,-0.5667,0.8022,0.0805,0.036,0.0215978999999998,0.044537188,0.034664046576489,0,0,0
"111",0.310251,0.0414,0.3085,0.8513,0.093,0.101,-1.0341,0.8022,0.0805,0.036,0.0215978999999998,0.056163336,0.0442788042321629,0,0,0
"112",0.331084,0.0414,0.3085,0.8513,-0.3673,0.1128,-1.2687,0.8022,0.0805,0.036,0.0215978999999998,0.067789484,0.0491859437963877,0,0,0
"113",0.35016,0.0414,0.3085,0.8513,0.1029,-0.0738,-1.1817,0.8022,0.0805,0.036,0.0215978999999998,0.079415632,0.0507693787020346,0,0,0
"114",0.363809,0.0825,0.3429,0.7946,0.1029,-0.0738,-1.1817,0.8022,0.0805,0.036,0.0442241800000001,0.0910417800000001,0.0493500835275664,0,0,0
"115",0.364789,0.0825,0.3429,0.7946,0.1029,-0.0738,-1.1817,0.187,-0.2011,-0.2072,0.0442241800000001,0.1004053,0.0483530093625068,0,0,0
"116",0.370973,0.0825,0.3429,0.7946,0.335,-0.1017,-1.4691,0.187,-0.2011,-0.2072,0.0442241800000001,0.128033227,0.080757507745576,0,0,0
"117",0.390606,0.0825,0.3429,0.7946,0.1985,-0.2298,-2.1979,0.187,-0.2011,-0.2072,0.0442241800000001,0.155661154,0.0949173806791635,0,0,0
"118",0.40953,0.0825,0.3429,0.7946,-0.6912,0.0661,-2.1305,0.187,-0.2011,-0.2072,0.0442241800000001,0.183289081,0.0989980596151262,0,0,0
"119",0.429371,-0.0493,0.3263,0.7438,-0.6912,0.0661,-2.1305,0.187,-0.2011,-0.2072,0.13785938,0.210917008,0.0943169921858056,0,0,0
"120",0.430328,-0.0493,0.3263,0.7438,-0.6912,0.0661,-2.1305,-0.5487,-0.9143,-0.3528,0.13785938,0.229181415,0.0962618770538716,0,0,0
"121",0.628286,0.1153,0.2501,1.045,0.3553,0.2263,0.7164,0.3025,-0.052,0.0393,0.3678691,0.176340508,0.165406250687422,0,0,0
"122",0.647951,0.1153,0.2501,1.045,0.4506,0.2453,0.4545,0.3025,-0.052,0.0393,0.3678691,0.148158921,0.152665073665267,0,0,0
"123",0.667582,0.1153,0.2501,1.045,0.5423,0.3816,0.1164,0.3025,-0.052,0.0393,0.3678691,0.119977334,0.132246469431968,0,0,0
"124",0.687724,0.1153,0.2501,1.045,0.5657,0.3375,-0.6662,0.3025,-0.052,0.0393,0.3678691,0.091795747,0.0995326059463274,0,0,0
"125",0.691514,0.1558,0.2808,0.8591,0.5657,0.3375,-0.6662,0.3025,-0.052,0.0393,0.04117509,0.06361416,0.0236528565919849,0,0,0
